id_usuario,tipo,nombre_empresa,documento_nit,telefono,correo,direccion
1123,Proveedor,Distribuciones Andinas SAS,806481218-5,3015903591,distribucion@outlook.com,"Calle 94 #59-33, Pereira"
1124,Proveedor,  SOLUCIONES EMPRESARIALES SA  ,874257965-7,3201801936,solucionesem@empresa.co,"Diagonal 90 #82-34, Cali"
1125,Cliente,Cadena de Valor SAS Corp,998831423-6,3206847516,cadenadevalo@hotmail.com,"Diagonal 110 #12-43, Pereira"
1126,Cliente,  MERCANTIL DEL SUR SA  ,827192018-1,3187812644,mercantildel@empresa.co,"Transversal 64 #82-24, Manizales"
1127,Cliente,Corporación Integral SA,917512747-5,3203671224,corporacióni@hotmail.com,"Avenida 3 #15-25, Ibagué"
1128,Cliente,Servicios y Bienes SA Corp,950302719-8,3107676849,serviciosybi@yahoo.com,"Calle 26 #12-12, Ibagué"
1129,Proveedor,Distribuidora Latina SA,992169749-5,3166935773,distribuidor@outlook.com,"Carrera 118 #50-14, Cartagena"
1130,Proveedor,  SUMINISTROS GLOBALES SA  ,918792366-0,3113600666,suministrosg@empresa.co,"Calle 64 #29-89, Barranquilla"
1131,Proveedor,Mercantil del Sur Ltda,839024261-0,3125088275,mercantildel@gmail.com,"Transversal 62 #57-54, Cúcuta"
1132,Cliente,Nexo Comercial SAS,849944574-8,3177704457,nexocomercia@yahoo.com,"Diagonal 96 #34-91, Pereira"
1133,Cliente,Abastecedores Nacionales Ltda,897848622-3,3136990710,abastecedore@gmail.com,"Carrera 42 #90-32, Cúcuta"
1134,Cliente,Importadora del Valle & Cía,943709582-5,3014822259,importadorad@empresa.co,"Transversal 106 #29-60, Cartagena"
1135,Cliente,Comercial del Norte Ltda,933448109-9,3142084777,comercialdel@hotmail.com,"Calle 72 #58-72, Medellín"
1136,Proveedor,Corporación Integral Corp,817119963-5,3015632027,corporacióni@yahoo.com,"Avenida 115 #94-4, Ibagué"
1137,Proveedor,Proveedores Unidos Ltda,977650806-7,3126111364,proveedoresu@empresa.co,"Carrera 73 #66-53, Cali"
1138,Proveedor,Nexo Comercial SA,963636761-0,3197012107,nexocomercia@yahoo.com,"Calle 100 #10-79, Bogotá"
1139,Proveedor,TechSupply SAS Corp,866786615-9,3204008839,techsupplysa@hotmail.com,"Calle 84 #64-94, Bogotá"
1140,Cliente,Importadora del Valle Ltda,,3198959238,importadorad@hotmail.com,"Avenida 24 #13-40, Pereira"
1141,Cliente,Almacenes Progreso SA,824356355-2,3127734840,almacenespro@hotmail.com,"Carrera 45 #83-82, Bogotá"
1142,Cliente,Importadora del Valle & Cía,805476287-9,3001992308,,"Calle 22 #1-68, Medellín"
1143,Proveedor,Distribuidora Latina SA,952492452-9,3132164158,distribuidor@hotmail.com,"Carrera 82 #80-64, Cali"
1144,Proveedor,Soluciones Empresariales,960985656-5,3173968364,solucionesem@outlook.com,"Carrera 65 #20-57, Medellín"
1145,Cliente,Cadena de Valor SAS,878230399-1,3134026890,cadenadevalo@yahoo.com,"Transversal 22 #13-64, Barranquilla"
1146,Cliente,  GLOBALTRADE COLOMBIA SA  ,976761526-8,3217523750,globaltradec@outlook.com,"Calle 86 #71-9, Pereira"
1147,Cliente,Proveedores Unidos SAS,850557183-6,,proveedoresu@gmail.com,"Diagonal 104 #85-91, Ibagué"
1148,Cliente,Servicios y Bienes SA,941556079-9,3179924232,serviciosybi@yahoo.com,
1149,Proveedor,Proveedores Unidos Ltda,878640622-6,3148300418,proveedoresu@outlook.com,"Calle 63 #4-63, Bogotá"
1150,Cliente,Corporación Integral & Cía,882113757-7,3205818314,corporacióni@gmail.com,"Transversal 107 #6-25, Bogotá"
1151,Proveedor,Nexo Comercial Corp,972048989-5,3191804568,nexocomercia@yahoo.com,"Calle 7 #39-50, Barranquilla"
1152,Cliente,Cadena de Valor SAS,998250345-8,,cadenadevalo@yahoo.com,"Avenida 88 #90-6, Barranquilla"
1153,Cliente,TechSupply SAS SAS,819585985-3,3154468470,techsupplysa@yahoo.com,"Transversal 2 #6-49, Barranquilla"
1154,cliente,Importadora del Valle SA,864528496-5,3107541701,importadorad@hotmail.com,"Avenida 118 #52-6, Cali"
1155,Cliente,GlobalTrade Colombia Corp,913505408-9,3196196562,globaltradec@hotmail.com,"Avenida 53 #89-2, Manizales"
1156,Proveedor,Distribuidora Latina SA,931054616-4,3171174981,distribuidor@outlook.com,"Calle 90 #99-58, Cali"
1157,Proveedor,Mercantil del Sur,830944810-2,3509196287,mercantildel@gmail.com,"Carrera 69 #42-22, Cartagena"
1158,Cliente,Distribuidora Latina SA,876424869-9,3122820194,distribuidor@gmail.com,"Diagonal 106 #26-12, Cúcuta"
1159,Proveedor,Logística Express SAS,925884683-7,3012869093,logísticaexp@hotmail.com,"Calle 107 #50-24, Bogotá"
1160,Cliente,Suministros Globales SAS,965173927-5,3153395093,suministrosg@outlook.com,"Transversal 99 #6-85, Cúcuta"
1161,Cliente,  LOGÍSTICA EXPRESS SAS  ,811746170-9,3003562057,logísticaexp@empresa.co,"Avenida 118 #23-45, Bucaramanga"
1162,Cliente,Comercial del Norte Ltda,841096800-4,3162067859,,"Carrera 81 #25-43, Bucaramanga"
1163,Proveedor,Red de Proveedores,961506891-8,3123702775,reddeproveed@hotmail.com,"Transversal 41 #8-15, Bogotá"
1164,Proveedor,Cadena de Valor SAS,994368573-5,3131644748,,"Calle 88 #30-1, Manizales"
1165,Proveedor,Comercial del Norte Ltda,860268611-0,3172240239,comercialdel@gmail.com,
1166,Cliente,GlobalTrade Colombia Ltda,863798798-7,3175195013,globaltradec@empresa.co,"Diagonal 62 #20-59, Cúcuta"
1167,,Mercantil del Sur SAS,971018406-2,3145315283,mercantildel@hotmail.com,"Avenida 95 #3-56, Cartagena"
1168,Proveedor,Almacenes Progreso Corp,907973048-2,3216921373,almacenespro@hotmail.com,"Diagonal 54 #54-59, Bucaramanga"
1169,Cliente,Distribuidora Latina Ltda,890677855-5,3187692147,distribuidor@hotmail.com,"Transversal 27 #32-28, Barranquilla"
1170,Cliente,GlobalTrade Colombia SA,947157796-6,3136148910,globaltradec@hotmail.com,"Diagonal 19 #61-14, Cúcuta"
1171,Cliente,Grupo Comercial XYZ & Cía,,3116665383,grupocomerci@yahoo.com,"Carrera 85 #50-67, Manizales"
1172,Proveedor,Red de Proveedores,903608213-9,3183891398,reddeproveed@empresa.co,"Transversal 99 #20-83, Manizales"
1173,Cliente,Logística Express SAS,884957322-7,3113190350,logísticaexp@outlook.com,"Avenida 79 #98-79, Cúcuta"
1174,Proveedor,  COMERCIAL DEL NORTE CORP  ,817544685-1,3001145436,comercialdel@gmail.com,"Avenida 110 #12-41, Pereira"
1175,Cliente,Proveedores Unidos SAS,817722936-5,3176293212,proveedoresu@yahoo.com,
1176,Proveedor,Importadora del Valle & Cía,840806725-2,3142987101,importadorad@yahoo.com,"Transversal 53 #21-72, Cúcuta"
1177,Proveedor,Abastecedores Nacionales Corp,830429960-2,3508464248,abastecedore@gmail.com,"Calle 18 #49-61, Manizales"
1178,Cliente,Distribuciones Andinas & Cía,918362995-9,3174050662,distribucion@outlook.com,"Calle 63 #86-73, Pereira"
1179,Proveedor,Suministros Globales SA,847576285-2,3176034918,suministrosg@outlook.com,
1180,Cliente,Suministros Globales SA,804283030-9,3508008491,suministrosg@hotmail.com,
1181,Cliente,Servicios y Bienes SA,885514824-2,3005006465,serviciosybi@empresa.co,
1182,Proveedor,Red de Proveedores Corp,889367226-8,3003191940,reddeproveed@yahoo.com,"Calle 95 #74-3, Cartagena"
1183,Cliente,Corporación Integral Ltda,809659154-4,3197293837,corporacióni@empresa.co,"Avenida 103 #66-55, Manizales"
1184,Cliente,Proveedores Unidos SA,948279089-3,3155725154,proveedoresu@empresa.co,"Calle 117 #58-86, Bogotá"
1185,Proveedor,Inversiones Omega & Cía,806176016-2,3202795994,inversioneso@hotmail.com,"Calle 23 #48-9, Cali"
1186,Proveedor,Mercantil del Sur,802589124-0,3196723292,mercantildel@yahoo.com,"Calle 20 #75-81, Bucaramanga"
1187,Proveedor,Inversiones Omega Corp,964434214-1,3003327250,,"Calle 24 #12-92, Bogotá"
1188,Proveedor,Mercantil del Sur SAS,992462633-1,3146375503,mercantildel@yahoo.com,"Carrera 61 #26-91, Bucaramanga"
1189,Cliente,TechSupply SAS Ltda,996377914-9,3212027878,techsupplysa@outlook.com,"Carrera 65 #1-11, Cali"
1190,Proveedor,Abastecedores Nacionales SAS,,3192271373,abastecedore@hotmail.com,"Carrera 109 #42-97, Barranquilla"
1191,Cliente,Nexo Comercial SA,936004019-4,3118155873,nexocomercia@empresa.co,"Avenida 95 #31-68, Medellín"
1192,Proveedor,Abastecedores Nacionales SA,817355248-0,3019286653,abastecedore@empresa.co,"Calle 80 #97-56, Bogotá"
1193,Proveedor,Red de Proveedores,885469325-9,3207064624,reddeproveed@yahoo.com,"Calle 73 #34-94, Pereira"
1194,Cliente,Corporación Integral SA,880596986-7,3134192453,corporacióni@hotmail.com,"Transversal 22 #6-89, Pereira"
1195,Cliente,Red de Proveedores SA,924453081-7,3153561626,reddeproveed@hotmail.com,"Diagonal 54 #4-18, Pereira"
1196,Cliente,Proveedores Unidos Ltda,803744719-6,3203898766,proveedoresu@hotmail.com,"Transversal 24 #28-13, Medellín"
1197,Cliente,Proveedores Unidos SA,,3157580559,proveedoresu@hotmail.com,"Avenida 107 #71-36, Barranquilla"
1198,Cliente,GlobalTrade Colombia Corp,916193963-6,3213681345,globaltradec@outlook.com,"Calle 46 #14-9, Pereira"
1199,Proveedor,GlobalTrade Colombia SA,863123246-8,3154630654,globaltradec@outlook.com,"Diagonal 2 #40-81, Cali"
1200,Cliente,Grupo Comercial XYZ Corp,964182308-1,3173171442,grupocomerci@yahoo.com,"Avenida 44 #93-48, Cali"
